table_schema,table_name,column_name,description
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_090_day__junior_suite,The 90-day change in Junior Suite rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_090_day__king_guestroom,The 90-day change in King Guestroom rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_090_day__secretary_suite,The 90-day change in Secretary Suite rooms on the books for the current period.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_090_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_090_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_090_day__two_queen_guestroom,The 90-day change in Two Queen Guestroom rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_090_day__two_queen_guestroom_ada,The 90-day change in ADA-compliant Two Queen Guestroom rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__commissioner_suite,The 120-day change in Commissioner Suite rooms on the books for the current period.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__complimentary,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__deluxe_king,The 120-day change in Deluxe King rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__foundation_king,The 120-day change in Foundation King rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__foundation_king_ada,The 120-day change in ADA-compliant Foundation King rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__foundation_two_queen,The 120-day change in Foundation Two Queen rooms on the books for the current period.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__junior_suite,The 120-day change in Junior Suite rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__king_guestroom,The 120-day change in King Guestroom rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__secretary_suite,The 120-day change in Secretary Suite rooms on the books for the current period.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_otb_chg_120_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_otb_chg_120_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__two_queen_guestroom,The 120-day change in Two Queen Guestroom rooms on the books for the current period.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_otb_chg_120_day__two_queen_guestroom_ada,The 120-day change in ADA-compliant Two Queen Guestroom rooms on the books for the current period.
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_complimentary,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_association,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_citywide,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_corporate,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_entertainment,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_government,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_smerf,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_social,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_tour,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_group_wedding,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_consortia,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_government,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_negotiated,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_opaque,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_package,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_packages,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_promotion,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_qualified,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_retail,
dev_hotel_analytics,fct_pacing_all_windows,rooms_otb_transient_unqualified,
dev_hotel_forecast,stg_pms_import,rooms_sold,
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y,The number of rooms booked for the same time two years ago.
dev_hotel_analytics,snap_pace_segment,rooms_st2y,The number of rooms on the books for the stay date at the same time two years ago.
dev_hotel_analytics,vw_pace_roomtype,rooms_st2y,The number of rooms on the books for the same stay date two years ago.
dev_hotel_analytics,snap_pace_roomtype,rooms_st2y,The number of rooms booked for the same stay date two years ago.
dev_hotel_analytics,vw_pace_roomtype_current,rooms_st2y,
dev_hotel_analytics,vw_pace_segment,rooms_st2y,
dev_hotel_analytics,vw_pace_segment_current,rooms_st2y,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__complimentary,The number of complimentary rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_association,The number of group association rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_citywide,The number of group citywide rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_corporate,The number of group corporate rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_entertainment,The number of group entertainment rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_government,The number of group government rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_smerf,The number of group SMERF rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_social,The number of group social rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_tour,The number of group tour rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__group_wedding,The number of group wedding rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_consortia,The number of transient consortia rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_government,The number of transient government rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_negotiated,The number of transient negotiated rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_opaque,The number of transient opaque rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_package,The number of transient package rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_packages,The number of transient packages rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_promotion,The number of transient promotion rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_qualified,The number of transient qualified rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_retail,The number of transient retail rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rooms_st2y__transient_unqualified,The number of transient unqualified rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_120_day,The change in rooms same time two years ago over 120 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_14_day,The change in rooms same time two years ago over 14 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_1_day,The change in rooms same time two years ago over 1 day.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_21_day,The change in rooms same time two years ago over 21 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_30_day,The change in rooms same time two years ago over 30 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_3_day,The change in rooms same time two years ago over 3 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_60_day,The change in rooms same time two years ago over 60 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_7_day,The change in rooms same time two years ago over 7 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_st2y_change_90_day,The change in rooms same time two years ago over 90 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly,The number of rooms booked for the same time last year.
dev_hotel_analytics,snap_pace_segment,rooms_stly,The number of rooms on the books for the stay date at the same time last year.
dev_hotel_analytics,vw_pace_roomtype,rooms_stly,The number of rooms on the books for the same stay date last year.
dev_hotel_analytics,snap_pace_roomtype,rooms_stly,The number of rooms booked for the same stay date last year.
dev_hotel_analytics,vw_pace_roomtype_current,rooms_stly,
dev_hotel_analytics,vw_pace_segment,rooms_stly,
dev_hotel_analytics,vw_pace_segment_current,rooms_stly,
dev_hotel_analytics,vw_ml_feature_90d,rooms_stly,Rooms on the books at the same time last year (Same Time Last Year).
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__commissioner_suite,The number of Commissioner Suite rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__complimentary,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__complimentary,The number of complimentary rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__deluxe_king,The number of Deluxe King rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__foundation_king,The number of Foundation King rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__foundation_king_ada,The number of ADA-compliant Foundation King rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__foundation_two_queen,The number of Foundation Two Queen rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_association,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_association,The number of group association rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_citywide,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_citywide,The number of group citywide rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_corporate,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_corporate,The number of group corporate rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_entertainment,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_entertainment,The number of group entertainment rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_government,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_government,The number of group government rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_smerf,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_smerf,The number of group SMERF rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_social,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_social,The number of group social rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_tour,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_tour,The number of group tour rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__group_wedding,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__group_wedding,The number of group wedding rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__junior_suite,The number of Junior Suite rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__king_guestroom,The number of King Guestroom rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__secretary_suite,The number of Secretary Suite rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_consortia,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_consortia,The number of transient consortia rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_government,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_government,The number of transient government rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_negotiated,The number of transient negotiated rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_opaque,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_opaque,The number of transient opaque rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_package,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_package,The number of transient package rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_packages,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_packages,The number of transient packages rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_promotion,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_promotion,The number of transient promotion rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_qualified,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_qualified,The number of transient qualified rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_retail,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_retail,The number of transient retail rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_monthly,rooms_stly__transient_unqualified,The number of transient unqualified rooms for the same time last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__two_queen_guestroom,The number of Two Queen Guestroom rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly__two_queen_guestroom_ada,The number of ADA-compliant Two Queen Guestroom rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_120_day,The change in rooms same time last year over 120 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_14_day,The change in rooms same time last year over 14 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_1_day,The change in rooms same time last year over 1 day.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_21_day,The change in rooms same time last year over 21 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_30_day,The change in rooms same time last year over 30 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_3_day,The change in rooms same time last year over 3 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_60_day,The change in rooms same time last year over 60 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_7_day,The change in rooms same time last year over 7 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rooms_stly_change_90_day,The change in rooms same time last year over 90 days.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__commissioner_suite,The 1-day change in Commissioner Suite rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__complimentary,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__deluxe_king,The 1-day change in Deluxe King rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__foundation_king,The 1-day change in Foundation King rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__foundation_king_ada,The 1-day change in ADA-compliant Foundation King rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__foundation_two_queen,The 1-day change in Foundation Two Queen rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__junior_suite,The 1-day change in Junior Suite rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__king_guestroom,The 1-day change in King Guestroom rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rooms_stly_chg_001_day__secretary_suite,The 1-day change in Secretary Suite rooms on the books for the same period last year.
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rooms_stly_chg_001_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rooms_stly_chg_001_day__transient_negotiated,
